arxiv,abstract
2301.09938,"Searches for the exclusive decays of the Higgs boson to an $ω$ meson and a photon or a $K^{*}$ meson and a photon can probe flavour-conserving and flavour-violating Higgs boson couplings to light quarks, respectively. Searches for these decays, along with the analogous $Z$ boson decay to an $ω$ meson and a photon, are performed with a $pp$ collision data sample corresponding to integrated luminosities of up to 134 fb$^{-1}$ collected at $\sqrt{s}=13$ TeV with the ATLAS detector at the CERN Large Hadron Collider. The obtained 95% confidence-level upper limits on the respective branching fractions are ${\cal B}(H\rightarrowωγ)&lt; 5.5\times 10^{-4}$, ${\cal B}(H\rightarrow K^{*}γ)&lt; 2.2\times10^{-4}$ and ${\cal B}(Z\rightarrow ωγ)&lt;3.9\times 10^{-6}$. The limits for $H\rightarrow ωγ$ and $Z\rightarrow ωγ$ are 370 times and 140 times the Standard Model expected values, respectively. The result for $Z\rightarrow ωγ$ corresponds to a two-orders-of-magnitude improvement over the limit obtained by the DELPHI experiment at LEP."
2402.18731,"Searches for the exclusive decays of the Higgs boson into $D^*γ$ and of the $Z$ boson into $D^0γ$ and $K^0_sγ$ can probe flavour-violating Higgs and $Z$ boson couplings to light quarks. Searches for these decays are performed with a $pp$ collision data sample corresponding to an integrated luminosity of $136.3$ fb$^{-1}$ collected at $\sqrt{s}=13$ TeV between 2016-2018 with the ATLAS detector at the CERN Large Hadron Collider. In the $D^*γ$ and $D^0γ$ channels, the observed (expected) 95$\%$ confidence-level upper limits on the respective branching fractions are ${\cal B}(H\rightarrow D^*γ)&lt; 1.0 (1.2)\times 10^{-3}$, ${\cal B}(Z\rightarrow D^0γ)&lt; 4.0 (3.4)\times 10^{-6}$, while the corresponding results in the $K^0_sγ$ channel are ${\cal B}(Z\rightarrow K^0_sγ)&lt; 3.1 (3.0)\times 10^{-6}$."
1210.5070,"A search for doubly-charged Higgs bosons decaying to pairs of electrons and/or muons is presented. The search is performed using a data sample corresponding to an integrated luminosity of 4.7 fb-1 of pp collisions at sqrt(s) = 7 TeV collected by the ATLAS detector at the LHC. Pairs of prompt, isolated, high-pT leptons with the same electric charge (ee, emu, mumu) are selected, and their invariant mass distribution is searched for a narrow resonance. No significant excess over Standard Model background expectations is observed, and limits are placed on the cross section times branching ratio for pair production of doubly-charged Higgs bosons. The masses of doubly-charged Higgs bosons are constrained depending on the branching ratio into these leptonic final states. Assuming pair production, coupling to left-handed fermions, and a branching ratio of 100% for each final state, masses below 409 GeV, 375 GeV, and 398 GeV are excluded for ee, emu, mumu, respectively."
1412.0237,"A low-background inclusive search for new physics in events with same-sign dileptons is presented. The search uses proton-proton collisions corresponding to 20.3 fb$^{-1}$ of integrated luminosity taken in 2012 at a centre-of-mass energy of 8 TeV with the ATLAS detector at the LHC. Pairs of isolated leptons with the same electric charge and large transverse momenta of the type $e^{\pm}e^{\pm}, e^{\pm}μ^{\pm}$, and $μ^{\pm}μ^{\pm}$ are selected and their invariant mass distribution is examined. No excess of events above the expected level of Standard Model background is found. The results are used to set upper limits on the cross-sections for processes beyond the Standard Model. Limits are placed as a function of the dilepton invariant mass within a fiducial region corresponding to the signal event selection criteria. Exclusion limits are also derived for a specific model of doubly charged Higgs boson production."
1710.09748,"A search for doubly charged Higgs bosons with pairs of prompt, isolated, highly energetic leptons with the same electric charge is presented. The search uses a proton-proton collision data sample at a centre-of-mass energy of 13 TeV corresponding to 36.1 $\mathrm{fb}^{-1}$ of integrated luminosity recorded in 2015 and 2016 by the ATLAS detector at the LHC. This analysis focuses on the decays $H^{\pm\pm}\rightarrow e^{\pm}e^{\pm}$, $H^{\pm\pm}\rightarrow e^{\pm}μ^{\pm}$ and $H^{\pm\pm}\rightarrow μ^{\pm}μ^{\pm}$, fitting the dilepton mass spectra in several exclusive signal regions. No significant evidence of a signal is observed and corresponding limits on the production cross-section are derived at 95% confidence level. The observed lower limit on the mass of a doubly charged Higgs boson only coupling to left-handed leptons ($e$,$μ$) varies from 770 GeV to 870 GeV (850 GeV expected) for $B(H^{\pm\pm}\rightarrow \ell^{\pm}\ell^{\pm})$ = 100% and both the expected and observed mass limits are above 450 GeV for $B(H^{\pm\pm}\rightarrow \ell^{\pm}\ell^{\pm})$ = 10% and any combination of partial branching ratios."
1808.01899,"A search for doubly charged scalar bosons decaying into $W$ boson pairs is presented. It uses a data sample from proton-proton collisions corresponding to an integrated luminosity of 36.1 fb$^{-1}$ collected by the ATLAS detector at the LHC at a centre-of-mass energy of 13 TeV in 2015 and 2016. This search is guided by a model that includes an extension of the Higgs sector through a scalar triplet, leading to a rich phenomenology that includes doubly charged scalar bosons $H^{\pm\pm}$. Those bosons are produced in pairs in proton-proton collisions and decay predominantly into electroweak gauge bosons $H^{\pm\pm}\to W^\pm W^\pm$. Experimental signatures with several leptons, missing transverse energy and jets are explored. No significant deviations from the Standard Model predictions are found. The parameter space of the benchmark model is excluded at 95% confidence level for $H^{\pm\pm}$ bosons with masses between 200 and 220 GeV."
2101.11961,"A search for charged Higgs bosons decaying into $W^\pm W^\pm$ or $W^\pm Z$ bosons is performed, involving experimental signatures with two leptons of the same charge, or three or four leptons with a variety of charge combinations, missing transverse momentum and jets. A data sample of proton-proton collisions at a centre-of-mass energy of 13 TeV recorded with the ATLAS detector at the Large Hadron Collider between 2015 and 2018 is used. The data correspond to a total integrated luminosity of 139 fb$^{-1}$. The search is guided by a type-II seesaw model that extends the scalar sector of the Standard Model with a scalar triplet, leading to a phenomenology that includes doubly and singly charged Higgs bosons. Two scenarios are explored, corresponding to the pair production of doubly charged $H^{\pm\pm}$ bosons, or the associated production of a doubly charged $H^{\pm\pm}$ boson and a singly charged $H^\pm$ boson. No significant deviations from the Standard Model predictions are observed. $H^{\pm\pm}$ bosons are excluded at 95% confidence level up to 350 GeV and 230 GeV for the pair and associated production modes, respectively."
2211.07505,"A search for pair production of doubly charged Higgs bosons ($H^{\pm \pm}$), each decaying into a pair of prompt, isolated, highly energetic leptons with the same electric charge, is presented. The search uses a proton-proton collision data sample at a centre-of-mass energy of 13 TeV corresponding to an integrated luminosity of 139 fb$^{-1}$ recorded by the ATLAS detector during Run 2 of the Large Hadron Collider. This analysis focuses on same-charge leptonic decays, $H^{\pm \pm} \rightarrow \ell^{\pm} \ell^{\prime \pm}$ where $\ell, \ell^\prime=e, μ, τ$, in two-, three-, and four-lepton channels, but only considers final states which include electrons or muons. No evidence of a signal is observed. Corresponding limits on the production cross-section and consequently a lower limit on $m(H^{\pm \pm})$ are derived at 95% confidence level. Assuming that the branching ratios to each of the possible leptonic final states are equal, $\mathcal{B}(H^{\pm \pm} \rightarrow e^\pm e^\pm) = \mathcal{B}(H^{\pm \pm} \rightarrow e^\pm μ^\pm) = \mathcal{B}(H^{\pm \pm} \rightarrow μ^\pm μ^\pm) = \mathcal{B}(H^{\pm \pm} \rightarrow e^\pm τ^\pm) = \mathcal{B}(H^{\pm \pm} \rightarrow μ^\pm τ^\pm) = \mathcal{B}(H^{\pm \pm} \rightarrow τ^\pm τ^\pm) = 1/6$, the observed lower limit on the mass of a doubly charged Higgs boson is 1080 GeV within the left-right symmetric type-II seesaw model, which is an improvement over previous limits. Additionally, a lower limit of $m(H^{\pm \pm})$ = 900 GeV is obtained in the context of the Zee-Babu neutrino mass model."
1905.09787,"The problems of neutrino masses, matter-antimatter asymmetry, and dark matter could be successfully addressed by postulating right-handed neutrinos with Majorana masses below the electroweak scale. In this work, leptonic decays of $W$ bosons extracted from 32.9 fb$^{-1}$ to 36.1 fb$^{-1}$ of 13 TeV proton-proton collisions at the LHC are used to search for heavy neutral leptons (HNLs) that are produced through mixing with muon or electron neutrinos. The search is conducted using the ATLAS detector in both prompt and displaced leptonic decay signatures. The prompt signature requires three leptons produced at the interaction point (either $μμe$ or $e eμ$) with a veto on same-flavour opposite-charge topologies. The displaced signature comprises a prompt muon from the $W$ boson decay and the requirement of a dilepton vertex (either $μμ$ or $μe$) displaced in the transverse plane by 4-300 mm from the interaction point. The search sets constraints on the HNL mixing to muon and electron neutrinos for HNL masses in the range 4.5-50 GeV."
2204.11988,"A search for a long-lived, heavy neutral lepton ($\mathcal{N}$) in 139 fb$^{-1}$ of $\sqrt{s}=13$ TeV $pp$ collision data collected by the ATLAS detector at the Large Hadron Collider is reported. The $\mathcal{N}$ is produced via $W \rightarrow \mathcal{N} μ$ or $W \rightarrow \mathcal{N} e$ and decays into two charged leptons and a neutrino, forming a displaced vertex. The $\mathcal{N}$ mass is used to discriminate between signal and background. No signal is observed, and limits are set on the squared mixing parameters of the $\mathcal{N}$ with the left-handed neutrino states for the $\mathcal{N}$ mass range $3$ GeV $&lt; m_{\mathcal{N}} &lt; 15$ GeV. For the first time, limits are given for both single-flavor and multiflavor mixing scenarios motivated by neutrino flavor oscillation results for both the normal and inverted neutrino-mass hierarchies."
